"STATISTIC","Statistic","TLIST(A1)","Year","C03514V04244","Electoral Division","UNIT","VALUE"
"IIA01","Household median gross income","2016","2016","28069","069 Drumod, Co. Leitrim","Euro","41125"
"IIA01","Household median gross income","2016","2016","28070","070 Fenagh, Co. Leitrim","Euro","39358"
"IIA01","Household median gross income","2016","2016","28071","071 Gortermone, Co. Leitrim","Euro","41871"
"IIA01","Household median gross income","2016","2016","28072","072 Keeldra, Co. Leitrim","Euro","40971"
"IIA01","Household median gross income","2016","2016","28073","073 Lisgillock, Co. Leitrim","Euro","35896"
"IIA01","Household median gross income","2016","2016","28074","074 Mohill, Co. Leitrim","Euro","26468"
"IIA01","Household median gross income","2016","2016","28075","075 Rinn, Co. Leitrim","Euro","38372"
"IIA01","Household median gross income","2016","2016","28076","076 Riverstown, Co. Leitrim","Euro","30635"
"IIA01","Household median gross income","2016","2016","28077","077 Roosky, Co. Leitrim","Euro","34931"
"IIA01","Household median gross income","2016","2016","28078","078 Rowan, Co. Leitrim","Euro","31690"
"IIA01","Household median gross income","2016","2016","29001","001 Ardnaree South Urban, Co. Mayo","Euro","28010"
"IIA01","Household median gross income","2016","2016","29002","002 Ballina Urban, Co. Mayo","Euro","28451"
"IIA01","Household median gross income","2016","2016","29003","003 Castlebar Urban, Co. Mayo","Euro","31124"
"IIA01","Household median gross income","2016","2016","29004","004 Westport Urban, Co. Mayo","Euro","36238"
"IIA01","Household median gross income","2016","2016","29005","005 Ardagh, Co. Mayo","Euro","48933"
"IIA01","Household median gross income","2016","2016","29006","006 Ardnaree North (Part Urban), Co. Mayo","Euro","47747"
"IIA01","Household median gross income","2016","2016","29007","007 Ardnaree South Rural (Part Urban), Co. Mayo","Euro","47168"
"IIA01","Household median gross income","2016","2016","29008","008 Attymass East, Co. Mayo","Euro","30116"
"IIA01","Household median gross income","2016","2016","29009","009 Attymass West, Co. Mayo","Euro","34908"
"IIA01","Household median gross income","2016","2016","29010","010 Ballina Rural (Part Urban), Co. Mayo","Euro","41901"
"IIA01","Household median gross income","2016","2016","29011","011 Ballycastle, Co. Mayo","Euro","26009"
"IIA01","Household median gross income","2016","2016","29012","012 Ballysakeery, Co. Mayo","Euro","45725"
"IIA01","Household median gross income","2016","2016","29013","013 Béal Deirg Mór, Co. Mayo","Euro","32980"
"IIA01","Household median gross income","2016","2016","29014","014 Bunaveela, Co. Mayo","Euro","25271"
"IIA01","Household median gross income","2016","2016","29015","015 Carrowmore, Co. Mayo","Euro","46297"
"IIA01","Household median gross income","2016","2016","29016","016 Crossmolina North, Co. Mayo","Euro","32530"
"IIA01","Household median gross income","2016","2016","29017","017 Crossmolina South, Co. Mayo","Euro","43753"
"IIA01","Household median gross income","2016","2016","29018","018 Deel, Co. Mayo","Euro","40058"
"IIA01","Household median gross income","2016","2016","29019","019 Derry, Co. Mayo","Euro","38961"
"IIA01","Household median gross income","2016","2016","29020","020 Fortland, Co. Mayo","Euro","39268"
"IIA01","Household median gross income","2016","2016","29021","021 Kilfian East, Co. Mayo","Euro","33914"
"IIA01","Household median gross income","2016","2016","29022","022 Kilfian South, Co. Mayo","Euro","38427"
"IIA01","Household median gross income","2016","2016","29023","023 Kilfian West, Co. Mayo","Euro","26528"
"IIA01","Household median gross income","2016","2016","29024","024 Kilgarvan, Co. Mayo","Euro","37194"
"IIA01","Household median gross income","2016","2016","29025","025 Killala, Co. Mayo","Euro","35500"
"IIA01","Household median gross income","2016","2016","29026","026 Lackan North, Co. Mayo","Euro","26406"
"IIA01","Household median gross income","2016","2016","29027","027 Lackan South, Co. Mayo","Euro","32924"
"IIA01","Household median gross income","2016","2016","29028","028 Letterbrick, Co. Mayo","Euro","29043"
"IIA01","Household median gross income","2016","2016","29029","029 Mount Falcon, Co. Mayo","Euro","40762"
"IIA01","Household median gross income","2016","2016","29030","030 Rathoma, Co. Mayo","Euro","31810"
"IIA01","Household median gross income","2016","2016","29031","031 Sallymount, Co. Mayo","Euro","38049"
"IIA01","Household median gross income","2016","2016","29032","032 Sraheen, Co. Mayo","Euro","34346"
"IIA01","Household median gross income","2016","2016","29033","033 Baile an Chalaidh, Co. Mayo","Euro","27427"
"IIA01","Household median gross income","2016","2016","29034","034 Ballinrobe, Co. Mayo","Euro","36476"
"IIA01","Household median gross income","2016","2016","29035","035 Baile Óbha, Co. Mayo","Euro","36068"
"IIA01","Household median gross income","2016","2016","29036","036 Burriscarra, Co. Mayo","Euro","53024"
"IIA01","Household median gross income","2016","2016","29037","037 An Cheapaigh Dhuibh, Co. Mayo","Euro","36532"
"IIA01","Household median gross income","2016","2016","29038","038 Cong, Co. Mayo","Euro","47132"
"IIA01","Household median gross income","2016","2016","29039","039 Coonard, Co. Mayo","Euro","33891"
"IIA01","Household median gross income","2016","2016","29040","040 Dalgan, Co. Mayo","Euro","43131"
"IIA01","Household median gross income","2016","2016","29041","041 Hollymount, Co. Mayo","Euro","40668"
"IIA01","Household median gross income","2016","2016","29042","042 Houndswood, Co. Mayo","Euro","38359"
"IIA01","Household median gross income","2016","2016","29043","043 Kilcommon, Co. Mayo","Euro","41366"
"IIA01","Household median gross income","2016","2016","29044","044 Kilmaine, Co. Mayo","Euro","38361"
"IIA01","Household median gross income","2016","2016","29045","045 Neale, Co. Mayo","Euro","43909"
"IIA01","Household median gross income","2016","2016","29046","046 Newbrook, Co. Mayo","Euro","45458"
"IIA01","Household median gross income","2016","2016","29047","047 Abhainn Bhrain, Co. Mayo","Euro","28372"
"IIA01","Household median gross income","2016","2016","29048","048 Partraí, Co. Mayo","Euro","44777"
"IIA01","Household median gross income","2016","2016","29049","049 Roslee, Co. Mayo","Euro","42806"
"IIA01","Household median gross income","2016","2016","29050","050 Shrule, Co. Mayo","Euro","44663"
"IIA01","Household median gross income","2016","2016","29051","051 An Geata Mór Thuaidh, Co. Mayo","Euro","34497"
"IIA01","Household median gross income","2016","2016","29052","052 An Geata Mór Theas, Co. Mayo","Euro","29532"
"IIA01","Household median gross income","2016","2016","29053","053 Bangor, Co. Mayo","Euro","32812"
"IIA01","Household median gross income","2016","2016","29054","054 Barr Rúscaí, Co. Mayo","Euro","29869"
"IIA01","Household median gross income","2016","2016","29055","055 Béal an Mhuirthead, Co. Mayo","Euro","34015"
"IIA01","Household median gross income","2016","2016","29056","056 Gleann na Muaidhe, Co. Mayo","Euro","32652"
"IIA01","Household median gross income","2016","2016","29057","057 Gleann Chaisil, Co. Mayo","Euro","33552"
"IIA01","Household median gross income","2016","2016","29058065","999 Glenco / Sheskin","Euro","36026"
"IIA01","Household median gross income","2016","2016","29059","059 Guala Mhór, Co. Mayo","Euro","36421"
"IIA01","Household median gross income","2016","2016","29060","060 Cnoc an Daimh, Co. Mayo","Euro","28439"
"IIA01","Household median gross income","2016","2016","29061","061 Cnoc na Lobhar, Co. Mayo","Euro","28625"
"IIA01","Household median gross income","2016","2016","29062","062 Moing na Bó, Co. Mayo","Euro","25176"
"IIA01","Household median gross income","2016","2016","29063","063 Na Monga, Co. Mayo","Euro","28466"
"IIA01","Household median gross income","2016","2016","29064","064 Cnoc na Ráithe, Co. Mayo","Euro","25872"
"IIA01","Household median gross income","2016","2016","29066","066 Addergoole, Co. Mayo","Euro","41261"
"IIA01","Household median gross income","2016","2016","29067","067 Balla, Co. Mayo","Euro","42563"
"IIA01","Household median gross income","2016","2016","29068","068 Ballinafad, Co. Mayo","Euro","41981"
"IIA01","Household median gross income","2016","2016","29069","069 Ballyhean, Co. Mayo","Euro","51122"
"IIA01","Household median gross income","2016","2016","29070","070 Ballynagoraher, Co. Mayo","Euro","40567"
"IIA01","Household median gross income","2016","2016","29071","071 Bellavary, Co. Mayo","Euro","44165"
"IIA01","Household median gross income","2016","2016","29072","072 Breaghwy, Co. Mayo","Euro","55583"
"IIA01","Household median gross income","2016","2016","29073","073 Burren, Co. Mayo","Euro","45431"
"IIA01","Household median gross income","2016","2016","29074","074 Castlebar Rural (Part Urban), Co. Mayo","Euro","46601"
"IIA01","Household median gross income","2016","2016","29075","075 Clogher, Co. Mayo","Euro","44356"
"IIA01","Household median gross income","2016","2016","29076","076 Cloonkeen, Co. Mayo","Euro","48126"
"IIA01","Household median gross income","2016","2016","29077","077 Croaghmoyle, Co. Mayo","Euro","36463"
"IIA01","Household median gross income","2016","2016","29078","078 Killavally, Co. Mayo","Euro","53687"
"IIA01","Household median gross income","2016","2016","29079","079 Manulla, Co. Mayo","Euro","50164"
"IIA01","Household median gross income","2016","2016","29080","080 Pontoon, Co. Mayo","Euro","43027"
"IIA01","Household median gross income","2016","2016","29081","081 Strade, Co. Mayo","Euro","39686"
"IIA01","Household median gross income","2016","2016","29082","082 Tamhnaigh na Graí, Co. Mayo","Euro","41639"
"IIA01","Household median gross income","2016","2016","29083","083 Turlough, Co. Mayo","Euro","56021"
"IIA01","Household median gross income","2016","2016","29084","084 Ballindine, Co. Mayo","Euro","41554"
"IIA01","Household median gross income","2016","2016","29085","085 Ballyhaunis, Co. Mayo","Euro","34215"
"IIA01","Household median gross income","2016","2016","29086","086 Ballyhowly, Co. Mayo","Euro","40221"
"IIA01","Household median gross income","2016","2016","29087","087 Bekan, Co. Mayo","Euro","37718"
"IIA01","Household median gross income","2016","2016","29088","088 Caraun, Co. Mayo","Euro","37137"
"IIA01","Household median gross income","2016","2016","29089","089 Claremorris, Co. Mayo","Euro","38422"
"IIA01","Household median gross income","2016","2016","29090","090 Cloghermore, Co. Mayo","Euro","41612"
"IIA01","Household median gross income","2016","2016","29091","091 Course, Co. Mayo","Euro","37201"
"IIA01","Household median gross income","2016","2016","29092","092 Crossboyne, Co. Mayo","Euro","50035"
"IIA01","Household median gross income","2016","2016","29093","093 Culnacleha, Co. Mayo","Euro","40851"
"IIA01","Household median gross income","2016","2016","29094","094 Garrymore, Co. Mayo","Euro","39084"
"IIA01","Household median gross income","2016","2016","29095","095 Kilcolman, Co. Mayo","Euro","52809"
"IIA01","Household median gross income","2016","2016","29096","096 Kilvine, Co. Mayo","Euro","38292"
"IIA01","Household median gross income","2016","2016","29097","097 Knock North, Co. Mayo","Euro","29213"
"IIA01","Household median gross income","2016","2016","29098","098 Knock South, Co. Mayo","Euro","27945"
"IIA01","Household median gross income","2016","2016","29099","099 Loughanboy, Co. Mayo","Euro","37466"
"IIA01","Household median gross income","2016","2016","29100","100 Mayo, Co. Mayo","Euro","42629"
"IIA01","Household median gross income","2016","2016","29101","101 Murneen, Co. Mayo","Euro","38317"
"IIA01","Household median gross income","2016","2016","29102","102 Tagheen, Co. Mayo","Euro","37999"
"IIA01","Household median gross income","2016","2016","29103","103 Aghamore, Co. Mayo","Euro","34926"
"IIA01","Household median gross income","2016","2016","29104","104 Ballinamore, Co. Mayo","Euro","40904"
"IIA01","Household median gross income","2016","2016","29105","105 Bohola, Co. Mayo","Euro","38244"
"IIA01","Household median gross income","2016","2016","29106","106 Brackloon, Co. Mayo","Euro","35894"
"IIA01","Household median gross income","2016","2016","29107","107 Callow, Co. Mayo","Euro","35271"
"IIA01","Household median gross income","2016","2016","29108","108 Cloonmore, Co. Mayo","Euro","25123"
"IIA01","Household median gross income","2016","2016","29109","109 Coolnaha, Co. Mayo","Euro","39786"
"IIA01","Household median gross income","2016","2016","29110","110 Cuildoo, Co. Mayo","Euro","32606"
"IIA01","Household median gross income","2016","2016","29111","111 Doocastle, Co. Mayo","Euro","27449"
"IIA01","Household median gross income","2016","2016","29112","112 Kilbeagh, Co. Mayo","Euro","34399"
"IIA01","Household median gross income","2016","2016","29113","113 Kilkelly, Co. Mayo","Euro","30620"
"IIA01","Household median gross income","2016","2016","29114","114 Killedan, Co. Mayo","Euro","39961"
"IIA01","Household median gross income","2016","2016","29115","115 Kilmovee, Co. Mayo","Euro","30752"
"IIA01","Household median gross income","2016","2016","29116","116 Kiltamagh, Co. Mayo","Euro","33920"
"IIA01","Household median gross income","2016","2016","29117","117 Meelick, Co. Mayo","Euro","37294"
"IIA01","Household median gross income","2016","2016","29118","118 Sonnagh, Co. Mayo","Euro","33245"
"IIA01","Household median gross income","2016","2016","29119","119 Swineford, Co. Mayo","Euro","33973"
"IIA01","Household median gross income","2016","2016","29120","120 Toocananagh, Co. Mayo","Euro","35889"
"IIA01","Household median gross income","2016","2016","29121","121 Toomore, Co. Mayo","Euro","35340"
"IIA01","Household median gross income","2016","2016","29122","122 Tumgesh, Co. Mayo","Euro","25722"
"IIA01","Household median gross income","2016","2016","29123","123 Urlaur, Co. Mayo","Euro","26894"
"IIA01","Household median gross income","2016","2016","29124","124 Acaill, Co. Mayo","Euro","24653"
"IIA01","Household median gross income","2016","2016","29125","125 Aghagower North, Co. Mayo","Euro","51304"
"IIA01","Household median gross income","2016","2016","29126","126 Aghagower South, Co. Mayo","Euro","36338"
"IIA01","Household median gross income","2016","2016","29127","127 Aillemore, Co. Mayo","Euro","32294"
"IIA01","Household median gross income","2016","2016","29128","128 Ballycroy North, Co. Mayo","Euro","28199"
"IIA01","Household median gross income","2016","2016","29129","129 Ballycroy South, Co. Mayo","Euro","27366"
"IIA01","Household median gross income","2016","2016","29131","131 Clare Island, Co. Mayo","Euro","32343"
"IIA01","Household median gross income","2016","2016","29132","132 Clogher, Co. Mayo","Euro","47508"
"IIA01","Household median gross income","2016","2016","29133","133 An Corrán, Co. Mayo","Euro","27884"
"IIA01","Household median gross income","2016","2016","29134","134 Croaghpatrick, Co. Mayo","Euro","40520"
"IIA01","Household median gross income","2016","2016","29135","135 Derryloughan, Co. Mayo","Euro","45772"
"IIA01","Household median gross income","2016","2016","29136","136 Dumha Éige, Co. Mayo","Euro","24242"
"IIA01","Household median gross income","2016","2016","29137","137 Drummin, Co. Mayo","Euro","33673"
"IIA01","Household median gross income","2016","2016","29138","138 Emlagh, Co. Mayo","Euro","31510"
"IIA01","Household median gross income","2016","2016","29139","139 Erriff, Co. Mayo","Euro","45816"
"IIA01","Household median gross income","2016","2016","29140","140 Glenhest, Co. Mayo","Euro","33689"
"IIA01","Household median gross income","2016","2016","29141","141 Islandeady, Co. Mayo","Euro","51950"
"IIA01","Household median gross income","2016","2016","29142","142 Kilgeever, Co. Mayo","Euro","26638"
"IIA01","Household median gross income","2016","2016","29143","143 Kilmaclasser, Co. Mayo","Euro","44664"
"IIA01","Household median gross income","2016","2016","29144","144 Kilmeena (Part Urban), Co. Mayo","Euro","46790"
"IIA01","Household median gross income","2016","2016","29145","145 Kilsallagh, Co. Mayo","Euro","37485"
"IIA01","Household median gross income","2016","2016","29146","146 Knappagh, Co. Mayo","Euro","38635"
"IIA01","Household median gross income","2016","2016","29147","147 Louisburgh, Co. Mayo","Euro","34433"
"IIA01","Household median gross income","2016","2016","29148","148 Newport East, Co. Mayo","Euro","32631"
"IIA01","Household median gross income","2016","2016","29149","149 Newport West, Co. Mayo","Euro","29206"
"IIA01","Household median gross income","2016","2016","29150130","999 Owennadornaun / Bundorragha","Euro","43005"
"IIA01","Household median gross income","2016","2016","29151","151 Slievemahanagh, Co. Mayo","Euro","43218"
"IIA01","Household median gross income","2016","2016","29152","152 Slievemore, Co. Mayo","Euro","25796"
"IIA01","Household median gross income","2016","2016","29153","153 Srahmore, Co. Mayo","Euro","36955"
"IIA01","Household median gross income","2016","2016","29154","154 Westport Rural, Co. Mayo","Euro","56585"
"IIA01","Household median gross income","2016","2016","30001","001 Athlone West Rural, Co. Roscommon","Euro","45288"
"IIA01","Household median gross income","2016","2016","30002","002 Ballydangan, Co. Roscommon","Euro","56786"
"IIA01","Household median gross income","2016","2016","30003","003 Ballynamona, Co. Roscommon","Euro","45096"
"IIA01","Household median gross income","2016","2016","30004","004 Caltragh, Co. Roscommon","Euro","46448"
"IIA01","Household median gross income","2016","2016","30005","005 Carnagh, Co. Roscommon","Euro","59347"
"IIA01","Household median gross income","2016","2016","30006","006 Carrowreagh, Co. Roscommon","Euro","49390"
"IIA01","Household median gross income","2016","2016","30007","007 Castlesampson, Co. Roscommon","Euro","45081"
"IIA01","Household median gross income","2016","2016","30008","008 Cloonburren, Co. Roscommon","Euro","49219"
"IIA01","Household median gross income","2016","2016","30009","009 Cloonown, Co. Roscommon","Euro","61180"
"IIA01","Household median gross income","2016","2016","30010","010 Crannagh, Co. Roscommon","Euro","56061"
"IIA01","Household median gross income","2016","2016","30011","011 Creagh, Co. Roscommon","Euro","50683"
"IIA01","Household median gross income","2016","2016","30012","012 Culliagh, Co. Roscommon","Euro","58488"
"IIA01","Household median gross income","2016","2016","30013","013 Drumlosh, Co. Roscommon","Euro","45326"
"IIA01","Household median gross income","2016","2016","30014","014 Dysart, Co. Roscommon","Euro","34772"
"IIA01","Household median gross income","2016","2016","30015","015 Kilcar, Co. Roscommon","Euro","49477"
"IIA01","Household median gross income","2016","2016","30016","016 Kiltoom, Co. Roscommon","Euro","59396"
"IIA01","Household median gross income","2016","2016","30017","017 Lecarrow, Co. Roscommon","Euro","56463"
"IIA01","Household median gross income","2016","2016","30018","018 Moore, Co. Roscommon","Euro","41753"
"IIA01","Household median gross income","2016","2016","30019","019 Rockhill, Co. Roscommon","Euro","57495"
"IIA01","Household median gross income","2016","2016","30020","020 Taghboy, Co. Roscommon","Euro","37659"
"IIA01","Household median gross income","2016","2016","30021","021 Taghmaconnell, Co. Roscommon","Euro","41747"
"IIA01","Household median gross income","2016","2016","30022","022 Thomastown, Co. Roscommon","Euro","57938"
"IIA01","Household median gross income","2016","2016","30023","023 Turrock, Co. Roscommon","Euro","53099"
"IIA01","Household median gross income","2016","2016","30024","024 Aghafin, Co. Roscommon","Euro","29944"
"IIA01","Household median gross income","2016","2016","30026","026 Aughrim East, Co. Roscommon","Euro","48159"
"IIA01","Household median gross income","2016","2016","30027","027 Aughrim West, Co. Roscommon","Euro","36043"
"IIA01","Household median gross income","2016","2016","30028","028 Ballyfarnan, Co. Roscommon","Euro","32649"
"IIA01","Household median gross income","2016","2016","30029","029 Ballyfermoyle, Co. Roscommon","Euro","34035"
"IIA01","Household median gross income","2016","2016","30030","030 Boyle Rural, Co. Roscommon","Euro","37377"
"IIA01","Household median gross income","2016","2016","30031","031 Boyle Urban, Co. Roscommon","Euro","25299"
"IIA01","Household median gross income","2016","2016","30032","032 Breedoge, Co. Roscommon","Euro","34713"
"IIA01","Household median gross income","2016","2016","30033","033 Cloonteen, Co. Roscommon","Euro","46697"
"IIA01","Household median gross income","2016","2016","30034","034 Creeve, Co. Roscommon","Euro","37417"
"IIA01","Household median gross income","2016","2016","30035","035 Croghan, Co. Roscommon","Euro","44761"
"IIA01","Household median gross income","2016","2016","30036","036 Crossna, Co. Roscommon","Euro","30358"
"IIA01","Household median gross income","2016","2016","30037","037 Danesfort, Co. Roscommon","Euro","44989"
"IIA01","Household median gross income","2016","2016","30038","038 Estersnow, Co. Roscommon","Euro","34716"
"IIA01","Household median gross income","2016","2016","30039","039 Keadew, Co. Roscommon","Euro","36146"
"IIA01","Household median gross income","2016","2016","30040","040 Kilbryan, Co. Roscommon","Euro","39975"
"IIA01","Household median gross income","2016","2016","30041","041 Kilcolagh, Co. Roscommon","Euro","28632"
"IIA01","Household median gross income","2016","2016","30042","042 Killukin, Co. Roscommon","Euro","56871"
"IIA01","Household median gross income","2016","2016","30043","043 Killummod, Co. Roscommon","Euro","40212"
"IIA01","Household median gross income","2016","2016","30044","044 Kilmacumsy, Co. Roscommon","Euro","41077"
"IIA01","Household median gross income","2016","2016","30045","045 Kilmore, Co. Roscommon","Euro","36864"
"IIA01","Household median gross income","2016","2016","30046048","999 Lisgarve / Mantua","Euro","28044"
"IIA01","Household median gross income","2016","2016","30047025","999 Lough Allen / Altagowlan","Euro","27877"
"IIA01","Household median gross income","2016","2016","30049","049 Oakport, Co. Roscommon","Euro","45887"
"IIA01","Household median gross income","2016","2016","30050","050 Rockingham, Co. Roscommon","Euro","39974"
"IIA01","Household median gross income","2016","2016","30051","051 Rushfield, Co. Roscommon","Euro","45084"
"IIA01","Household median gross income","2016","2016","30052","052 Tivannagh, Co. Roscommon","Euro","39788"
"IIA01","Household median gross income","2016","2016","30053","053 Tumna North, Co. Roscommon","Euro","29452"
"IIA01","Household median gross income","2016","2016","30054","054 Tumna South, Co. Roscommon","Euro","35559"
"IIA01","Household median gross income","2016","2016","30055","055 Artagh North, Co. Roscommon","Euro","34333"
"IIA01","Household median gross income","2016","2016","30056","056 Artagh South, Co. Roscommon","Euro","33395"
"IIA01","Household median gross income","2016","2016","30057","057 Ballaghaderreen, Co. Roscommon","Euro","27438"
"IIA01","Household median gross income","2016","2016","30058","058 Ballinlough, Co. Roscommon","Euro","31939"
"IIA01","Household median gross income","2016","2016","30059","059 Ballintober, Co. Roscommon","Euro","36988"
"IIA01","Household median gross income","2016","2016","30060","060 Baslick, Co. Roscommon","Euro","27361"
"IIA01","Household median gross income","2016","2016","30061","061 Bellanagare, Co. Roscommon","Euro","29798"
"IIA01","Household median gross income","2016","2016","30062","062 Buckill, Co. Roscommon","Euro","35966"
"IIA01","Household median gross income","2016","2016","30063","063 Carrowduff, Co. Roscommon","Euro","33693"
"IIA01","Household median gross income","2016","2016","30064","064 Castleplunket, Co. Roscommon","Euro","34644"
"IIA01","Household median gross income","2016","2016","30065","065 Castlereagh, Co. Roscommon","Euro","31387"
"IIA01","Household median gross income","2016","2016","30066","066 Castleteheen, Co. Roscommon","Euro","34759"
"IIA01","Household median gross income","2016","2016","30067","067 Cloonfower, Co. Roscommon","Euro","29948"
"IIA01","Household median gross income","2016","2016","30068","068 Coolougher, Co. Roscommon","Euro","38612"
"IIA01","Household median gross income","2016","2016","30069","069 Edmondstown, Co. Roscommon","Euro","26366"
"IIA01","Household median gross income","2016","2016","30070","070 Fairymount, Co. Roscommon","Euro","32982"
"IIA01","Household median gross income","2016","2016","30071","071 Frenchpark, Co. Roscommon","Euro","31209"
"IIA01","Household median gross income","2016","2016","30072","072 Kiltullagh, Co. Roscommon","Euro","30970"
"IIA01","Household median gross income","2016","2016","30073","073 Loughglinn, Co. Roscommon","Euro","28728"
"IIA01","Household median gross income","2016","2016","30074","074 Annaghmore, Co. Roscommon","Euro","41540"
"IIA01","Household median gross income","2016","2016","30075","075 Athleague East, Co. Roscommon","Euro","45657"
"IIA01","Household median gross income","2016","2016","30076","076 Athleague West, Co. Roscommon","Euro","32997"
"IIA01","Household median gross income","2016","2016","30077","077 Ballygarden, Co. Roscommon","Euro","34026"
"IIA01","Household median gross income","2016","2016","30078","078 Bumlin, Co. Roscommon","Euro","40695"
"IIA01","Household median gross income","2016","2016","30079","079 Cams, Co. Roscommon","Euro","54394"
"IIA01","Household median gross income","2016","2016","30080","080 Cloonfinlough, Co. Roscommon","Euro","33449"
"IIA01","Household median gross income","2016","2016","30081","081 Cloontuskert, Co. Roscommon","Euro","38245"
"IIA01","Household median gross income","2016","2016","30082","082 Cloonygormican, Co. Roscommon","Euro","40619"
"IIA01","Household median gross income","2016","2016","30083","083 Cloonyquin, Co. Roscommon","Euro","42096"
"IIA01","Household median gross income","2016","2016","30084","084 Creeve, Co. Roscommon","Euro","39509"
"IIA01","Household median gross income","2016","2016","30085","085 Cregga, Co. Roscommon","Euro","40061"
"IIA01","Household median gross income","2016","2016","30086","086 Drumdaff, Co. Roscommon","Euro","44810"
"IIA01","Household median gross income","2016","2016","30087","087 Dunamon, Co. Roscommon","Euro","44519"
"IIA01","Household median gross income","2016","2016","30088","088 Elia, Co. Roscommon","Euro","31702"
"IIA01","Household median gross income","2016","2016","30089","089 Elphin, Co. Roscommon","Euro","28488"
"IIA01","Household median gross income","2016","2016","30090","090 Fuerty, Co. Roscommon","Euro","44824"
"IIA01","Household median gross income","2016","2016","30091","091 Kilbride North, Co. Roscommon","Euro","44397"
"IIA01","Household median gross income","2016","2016","30092","092 Kilbride South, Co. Roscommon","Euro","44678"
"IIA01","Household median gross income","2016","2016","30093","093 Kilgefin, Co. Roscommon","Euro","37772"
"IIA01","Household median gross income","2016","2016","30094","094 Kilglass North, Co. Roscommon","Euro","33789"
"IIA01","Household median gross income","2016","2016","30095","095 Kilglass South, Co. Roscommon","Euro","33844"
"IIA01","Household median gross income","2016","2016","30096","096 Killavackan, Co. Roscommon","Euro","44114"
"IIA01","Household median gross income","2016","2016","30097","097 Killukin, Co. Roscommon","Euro","36439"
"IIA01","Household median gross income","2016","2016","30098","098 Kilteevan, Co. Roscommon","Euro","52685"
"IIA01","Household median gross income","2016","2016","30099","099 Lackan, Co. Roscommon","Euro","55973"
"IIA01","Household median gross income","2016","2016","30100","100 Lismaha, Co. Roscommon","Euro","41136"
"IIA01","Household median gross income","2016","2016","30101","101 Lissonuffy, Co. Roscommon","Euro","52067"
"IIA01","Household median gross income","2016","2016","30102","102 Mote, Co. Roscommon","Euro","49279"
"IIA01","Household median gross income","2016","2016","30103","103 Ogulla, Co. Roscommon","Euro","39808"
"IIA01","Household median gross income","2016","2016","30104","104 Roosky, Co. Roscommon","Euro","35563"
"IIA01","Household median gross income","2016","2016","30105","105 Roscommon Rural, Co. Roscommon","Euro","44350"
"IIA01","Household median gross income","2016","2016","30106","106 Roscommon Urban, Co. Roscommon","Euro","29472"
"IIA01","Household median gross income","2016","2016","30107","107 Rosmoylan, Co. Roscommon","Euro","37365"
"IIA01","Household median gross income","2016","2016","30108","108 Rossmore, Co. Roscommon","Euro","44252"
"IIA01","Household median gross income","2016","2016","30109","109 Scregg, Co. Roscommon","Euro","53848"
"IIA01","Household median gross income","2016","2016","30110","110 Strokestown, Co. Roscommon","Euro","29890"
"IIA01","Household median gross income","2016","2016","30111","111 Termonbarry, Co. Roscommon","Euro","41706"
"IIA01","Household median gross income","2016","2016","30112","112 Tulsk, Co. Roscommon","Euro","37444"
"IIA01","Household median gross income","2016","2016","31001","001 Sligo East, Co. Sligo","Euro","32243"
"IIA01","Household median gross income","2016","2016","31002","002 Sligo North, Co. Sligo","Euro","28921"
"IIA01","Household median gross income","2016","2016","31003","003 Sligo West, Co. Sligo","Euro","36565"
"IIA01","Household median gross income","2016","2016","31004","004 Aghanagh, Co. Sligo","Euro","41317"
"IIA01","Household median gross income","2016","2016","31005","005 Ballynashee, Co. Sligo","Euro","36123"
"IIA01","Household median gross income","2016","2016","31006","006 Coolavin, Co. Sligo","Euro","32054"
"IIA01","Household median gross income","2016","2016","31007","007 Cuilmore, Co. Sligo","Euro","37495"
"IIA01","Household median gross income","2016","2016","31008","008 Drumrat, Co. Sligo","Euro","35803"
"IIA01","Household median gross income","2016","2016","31009","009 Kilfree, Co. Sligo","Euro","33009"
"IIA01","Household median gross income","2016","2016","31010","010 Killadoon, Co. Sligo","Euro","37263"
"IIA01","Household median gross income","2016","2016","31011","011 Killaraght, Co. Sligo","Euro","38591"
"IIA01","Household median gross income","2016","2016","31012","012 Kilmactranny, Co. Sligo","Euro","42328"
"IIA01","Household median gross income","2016","2016","31013","013 Kilshalvy, Co. Sligo","Euro","31549"
"IIA01","Household median gross income","2016","2016","31014","014 Shancough, Co. Sligo","Euro","42103"
"IIA01","Household median gross income","2016","2016","31015","015 Templevanny, Co. Sligo","Euro","49442"
"IIA01","Household median gross income","2016","2016","31016","016 Toomour, Co. Sligo","Euro","38192"
"IIA01","Household median gross income","2016","2016","31017","017 Aughris, Co. Sligo","Euro","33659"
"IIA01","Household median gross income","2016","2016","31018","018 Buncrowey, Co. Sligo","Euro","30017"
"IIA01","Household median gross income","2016","2016","31019","019 Castleconor East, Co. Sligo","Euro","31494"
"IIA01","Household median gross income","2016","2016","31020","020 Castleconor West, Co. Sligo","Euro","45601"
"IIA01","Household median gross income","2016","2016","31021","021 Dromard East, Co. Sligo","Euro","37182"
"IIA01","Household median gross income","2016","2016","31022","022 Dromard West, Co. Sligo","Euro","52647"
"IIA01","Household median gross income","2016","2016","31023","023 Dromore, Co. Sligo","Euro","31005"
